id,kod,nazov_sk,nazov_lat,skupina,skladom_ks,stav_skladom,zaradenie,posledny_pohyb,hb,pc,sz,aq,vs,mo,pccz,szcz,cz1,pl,uk,hu,ch
3415,TR485,Korytnačka stepná XL CITES B samica,Agionemys horsfieldi female 15-20 cm,Terarijné zvieratá Suchozemské korytnačky,0,0,28.08.2024,27.12.2024 o 12:01:27,0,0,0,1,0,1,0,0,1,1,1,1,1
3414,TR484,Korytnačka stepná XL CITES B samec,Agionemys horsfieldi male 15-20 cm,Terarijné zvieratá Suchozemské korytnačky,0,0,28.08.2024,18.12.2025 o 16:58:40,0,0,0,1,0,1,0,0,1,1,1,1,1
907,TR31A,Korytnačka stepná CITES B,Agrionemys horsfieldi 10-14 cm,Terarijné zvieratá Suchozemské korytnačky,2,0,02.11.2017,02.07.2026 o 12:51:32,0,1,0,1,0,0,0,1,1,1,1,1,1
910,TR31,Korytnačka stepná CITES B,Agrionemys horsfieldi 6-8 cm,Terarijné zvieratá Suchozemské korytnačky,12,0,02.11.2017,26.06.2026 o 09:49:52,0,0,0,1,0,1,0,1,1,1,1,1,1
3305,TR466,Korytnačka uhliarska CITES B 6-8 cm,Chelonoidis carbonaria S,Terarijné zvieratá Suchozemské korytnačky,0,0,14.02.2024,21.06.2026 o 14:43:15,0,0,0,1,0,1,0,0,1,1,1,1,1
3306,TR467,Korytnačka uhliarska CITES B 15-20 cm,Chelonoidis carbonaria L,Terarijné zvieratá Suchozemské korytnačky,0,0,14.02.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
911,TR30,Korytnačka uhliarska CITES B 9-14 cm,Chelonoidis carbonaria M,Terarijné zvieratá Suchozemské korytnačky,4,3,02.11.2017,08.06.2026 o 14:47:22,0,1,1,1,1,1,1,0,1,1,1,1,1
3296,TR462,Korytnačka pralesná CITES B,Chelonoidis denticulatus,Terarijné zvieratá Suchozemské korytnačky,0,0,31.01.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
3251,TR442,Korytnačka Cuora amboinensis,Cuora amboinensis,Terarijné zvieratá Suchozemské korytnačky,0,0,12.01.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
3253,TR444,Korytnačka Cuora aurocapitata,Cuora aurocapitata,Terarijné zvieratá Suchozemské korytnačky,0,0,12.01.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
3250,TR441,Korytnačka Cuora flavomarginata,Cuora flavomarginata,Terarijné zvieratá Suchozemské korytnačky,0,0,12.01.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
3252,TR443,Korytnačka Cuora trifasciata,Cuora trifasciata,Terarijné zvieratá Suchozemské korytnačky,0,0,12.01.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
915,TR34,Korytnačka hviezdicová CITES A,Geochelone elegans,Terarijné zvieratá Suchozemské korytnačky,0,0,02.11.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
912,TR35,Korytnačka galapágska CITES B,Geochelone nigra,Terarijné zvieratá Suchozemské korytnačky,0,0,02.11.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
916,TR32,Korytnačka leopardia CITES B 6-8 cm,Geochelone pardalis,Terarijné zvieratá Suchozemské korytnačky,2,0,02.11.2017,11.06.2026 o 12:32:54,0,0,0,1,1,1,0,1,1,1,1,1,1
3307,TR468,Korytnačka leopardia CITES B 9-14 cm,Geochelone pardalis M,Terarijné zvieratá Suchozemské korytnačky,13,0,14.02.2024,26.06.2026 o 09:49:52,0,0,0,1,1,1,0,1,1,1,1,1,1
3308,TR469,Korytnačka leopardia CITES B 15-20 cm,Geochelone pardalis L,Terarijné zvieratá Suchozemské korytnačky,0,0,14.02.2024,18.12.2025 o 16:59:24,0,0,0,1,0,1,0,0,1,1,1,1,1
2740,TR271,Korytnačka Barmská CITES A,Geochelone platynota,Terarijné zvieratá Suchozemské korytnačky,0,0,02.01.2022,,0,0,0,1,0,1,0,0,0,1,1,1,1
3304,TR465,Korytnačka ostrohatá CITES B,Geochelone sulcata 15-20 cm,Terarijné zvieratá Suchozemské korytnačky,0,0,14.02.2024,,0,0,0,1,0,1,0,0,0,1,1,1,1
909,TR33,Korytnačka ostrohatá CITES B,Geochelone sulcata 6-8 cm,Terarijné zvieratá Suchozemské korytnačky,2,1,02.11.2017,26.02.2026 o 11:32:38,0,0,0,1,1,1,0,0,0,1,1,1,1
3303,TR464,Korytnačka ostrohatá CITES B,Geochelone sulcata 9-14 cm,Terarijné zvieratá Suchozemské korytnačky,0,0,14.02.2024,24.10.2024 o 20:02:15,0,0,0,1,0,1,0,0,0,1,1,1,1
3262,TR453,Korytnačka Geochelone yniphora CITES A,Geochelone yniphora,Terarijné zvieratá Suchozemské korytnačky,0,0,12.01.2024,,0,0,0,1,0,1,0,0,0,1,1,1,1
914,TR29,Korytnačka belliana CITES B,Kinixys belliana,Terarijné zvieratá Suchozemské korytnačky,0,0,02.11.2017,,0,0,0,1,0,1,0,0,0,1,1,1,1
2041,TR184,Korytnačka homeana CITES B,Kinixys homeana,Terarijné zvieratá Suchozemské korytnačky,0,0,12.05.2019,,0,0,0,1,0,1,0,0,0,1,1,1,1
2741,TR272,Korytnačka pavúčia CITES A,Pyxis arachnoides,Terarijné zvieratá Suchozemské korytnačky,0,0,02.01.2022,,0,0,0,1,0,1,0,0,0,1,1,1,1
913,TR28,Korytnačka žltohnedá CITES A,Testudo graeca,Terarijné zvieratá Suchozemské korytnačky,0,0,02.11.2017,,0,0,0,1,0,1,0,0,0,1,1,1,1
908,TR27,Korytnačka zelenkastá CITES A 12-14 cm,Testudo hermanni,Terarijné zvieratá Suchozemské korytnačky,0,0,02.11.2017,10.10.2025 o 12:06:43,0,0,1,1,0,1,0,0,1,1,1,1,1
3263,TR454,Korytnačka Testudo kleinmanni CITES A,Testudo kleinmanni,Terarijné zvieratá Suchozemské korytnačky,0,0,12.01.2024,,0,0,0,1,0,1,0,0,0,1,1,1,1
1613,TR166,Kožnatka floridská,Apalone ferox,Terarijné zvieratá Vodné korytnačky,0,0,07.01.2018,,0,0,0,1,0,1,0,0,1,1,1,1,1
1614,TR167,Kožnatka trnitá,Apalone spinifera,Terarijné zvieratá Vodné korytnačky,0,0,07.01.2018,,0,0,0,1,0,1,0,0,1,1,1,1,1
3255,TR446,Kareta Carettochelys insculpta,Carettochelys insculpta,Terarijné zvieratá Vodné korytnačky,0,0,12.01.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
2042,TR185,Mata mata,Chelus fimbriatus,Terarijné zvieratá Vodné korytnačky,0,0,12.05.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
2043,TR186,Kajmanka dravá,Chelydra serpentina,Terarijné zvieratá Vodné korytnačky,0,0,12.05.2019,,0,0,0,1,0,1,0,0,1,1,1,1,1
3257,TR448,Korytnačka Chrysemis picta dorsalis,Chrysemis picta dorsalis,Terarijné zvieratá Vodné korytnačky,0,0,12.01.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
3258,TR449,Korytnačka Chrysemis picta picta,Chrysemis picta picta,Terarijné zvieratá Vodné korytnačky,0,0,12.01.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
3259,TR450,Korytnačka Chrysemys picta belli,Chrysemys picta belli,Terarijné zvieratá Vodné korytnačky,0,0,12.01.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
3260,TR451,Korytnačka Chrysemys picta marginata,Chrysemys picta marginata,Terarijné zvieratá Vodné korytnačky,0,0,12.01.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
3254,TR445,Korytnačka Clemmys guttata,Clemmys guttata,Terarijné zvieratá Vodné korytnačky,0,0,12.01.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
1615,TR168,Dlhokrčka červenobruchá,Emydura subglogosa /albertisii/,Terarijné zvieratá Vodné korytnačky,0,0,07.01.2018,20.12.2022 o 11:14:02,0,0,0,1,0,1,0,0,1,1,1,1,1
3256,TR447,Korytnačka Geoclemys hamiltonii,Geoclemys hamiltonii,Terarijné zvieratá Vodné korytnačky,0,0,12.01.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
3261,TR452,Korytnačka mapová nigrinoda,Graptemys nigrinoda,Terarijné zvieratá Vodné korytnačky,0,0,12.01.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
1294,TR06A,Korytnačka mapová ouachitensis,Graptemys ouachitensis,Terarijné zvieratá Vodné korytnačky,0,0,06.11.2017,24.10.2024 o 20:04:27,0,0,0,1,0,1,0,0,1,1,1,1,1
1293,TR06,Korytnačka mapová kohni,Graptemys pseudogeographica kohni,Terarijné zvieratá Vodné korytnačky,0,0,06.11.2017,24.10.2024 o 20:04:50,0,1,1,1,0,1,1,1,1,1,1,1,1
1295,TR05,Korytnačka reevesova,Mauremys reevesii,Terarijné zvieratá Vodné korytnačky,0,0,06.11.2017,29.12.2022 o 13:36:00,0,1,0,1,0,1,1,0,1,1,1,1,1
1048,TR07,Korytnačka čínska,Mauremys sinensis,Terarijné zvieratá Vodné korytnačky,0,0,02.11.2017,29.12.2022 o 13:36:37,0,1,0,1,0,1,1,0,1,1,1,1,1
3268,TR458,Kožnatka čínska,Pelodiscus Sinensis,Terarijné zvieratá Vodné korytnačky,0,0,14.01.2024,,0,0,0,1,0,1,0,0,1,1,1,1,1
2404,TR248,Tereka africká,Pelomedusa subrufa,Terarijné zvieratá Vodné korytnačky,0,0,17.05.2021,29.12.2022 o 13:37:13,0,0,0,1,0,1,0,0,1,1,1,1,1
2413,TR252,Korytnačka bahenná západoafrická,Pelusios castaneus,Terarijné zvieratá Vodné korytnačky,0,0,14.06.2021,,0,0,0,1,0,1,0,0,1,1,1,1,1
1289,TR02B,Korytnačka vodná zugova,Pseudem. Gorzugi,Terarijné zvieratá Vodné korytnačky,0,0,06.11.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
1921,TR172,Korytnačka vodná nelsoni,Pseudem. nelsoni,Terarijné zvieratá Vodné korytnačky,61,0,07.11.2018,02.07.2026 o 12:24:23,0,1,1,1,1,1,0,1,1,1,1,1,1
1288,TR02A,Korytnačka vodná texana,Pseudem. taxana,Terarijné zvieratá Vodné korytnačky,0,0,06.11.2017,,0,0,0,1,0,1,0,0,1,1,1,1,1
3186,TR433,Korytnačka vodná alabamensis,Pseudemys alabamensis,Terarijné zvieratá Vodné korytnačky,0,0,16.10.2023,25.12.2023 o 01:54:43,0,0,0,1,0,1,0,0,1,1,1,1,1
